"partID","prolificID","ExpID","WrittenLesson","DBTIME"
"666f2a40bd321b51c55d9ea4","666f2a40bd321b51c55d9ea4","TEACH_RL_TEACHER_NoReversal_Pa","the best strategy I could come up with was essentially hope for the best, the pattern seemed relatively random to me and they shapes and colours were not consistent for me. the target is to work out a pattern and get more points then you loose but honestly I would unless you love a puzzle aim to click through and rely on luck to make sure you get it finished which I feel is a valid strategy. 
if you do prefer a puzzle I did notice that clicking on the left and keep clicking until a major win or loss kept my gains and losses small and then swapping to the right did the same but that may have just been luck on my part. other wise it seemed very much random. good luck random stranger.","16:25:59"
"5c2ebf3e626018000134986f","5c2ebf3e626018000134986f","TEACH_RL_TEACHER_NoReversal_Pa","In this game you will make a series of choices between two symbols. Each symbol has a different shape and color and you choose one by clicking on it. When you click on the symbol you will see how many points you gain or lose from your choice. Some symbols will gain or lose you many points and other will gain or lose you very few points. Some symbols may give you no points at all.

Your task to find out what each symbol is worth and then make your choice best on the best symbol of the two shown. Sometimes the symbols will be flipped from left to right and this may affect their value. Try to score as many points as possible to earn yourself a bonus payment!","16:26:04"
"668a7b6cc029d0db22c48862","668a7b6cc029d0db22c48862","TEACH_RL_TEACHER_NoReversal_Pa","You'll be presented with two symbols, each with one possible outcomes. Each outcome has an associated probability and a point value. Choose the outcome through the symbol you believe is most likely to occur. The challenge is to balance the high probability and low probability.
If the chosen outcome occurs, you earn the points associated with that outcome. If it doesn’t, you earn no points or reduce points for that round.
To maximise and earn more points, balance your picks between symbols to maximize your total points over multiple rounds.","16:26:12"
"6686f9d355c696564b8c1df7","6686f9d355c696564b8c1df7","TEACH_RL_TEACHER_NoReversal_Pa","Most of the shapes will give 0 or 1 point. The important ones to recognise are the ones that give you 10 points or 10 points. Stick to picking those when they come up after you find those. They will have variants sometimes so decipher which give and lose you the 10 points." ,"16:26:14"
"5aa59be76219a30001c7538e","5aa59be76219a30001c7538e","TEACH_RL_TEACHER_NoReversal_Pa","You will see a range of different symbols and will be presented with 2 at a time. Your job to click on one of the symbols each time. When you click on one of the symbols you will either win or lose points, the amount of points will be shown underneath the symbol you have shown but you will not be made aware of what the amount amount would've been if you had clicked on the other symbol. The symbols will be shown randomly and you have the choice to click on one. The amounts of points you have earned will be shown at the end. I did not identify a particular strategy as it just seemed random.","16:26:36"
"66a3aaf186d92005ba3d11b6","66a3aaf186d92005ba3d11b6","TEACH_RL_TEACHER_NoReversal_Pa","The thing that looks like a fork facing down (3 lines down) is the best worth 10p and is always about 10p, so always click on this shape! For everything else, never click on anything that looks like a smile - there's 2 - one that looks like a unibrow with a nose and big smile, and one that looks like a unibrow and not so big smile. The other shapes are better and won't lose you any money. They may only be 0p but it's better than -1p or -10p! You will then also have 2 shapes with a spike upwards and another shape with a spike pointing downwards. Click on the spike facing downwards for the best outcome. Good Luck!","16:26:40"
"668e895693c5b4a23b6d8ae4","668e895693c5b4a23b6d8ae4","TEACH_RL_TEACHER_NoReversal_Pa","At the beginning of the game I didn’t know what to expect so I started picking randomly and when I had done that go like 3-4  times I started understanding a bit how the game works. What to expect and and to expect when I clicking a particular symbol so I took note of the symbols that gave me hoher points and kept picking them because they were reoccurring and I also avoided those symbols that took away higher marks from me. Although it was not very statble but it helped me a lot so my advice is for you to be focused and very observant so you know  what to expect and what not to expect.","16:26:57"
"611658f5102ac006165fb117","611658f5102ac006165fb117","TEACH_RL_TEACHER_NoReversal_Pa","You will need to click on one of two symbols to get points. You will either gain points, get zero or lose points. You will see the value of the symbol you clicked but not the symbol you didn't click. When you click on one side and gain points, the next time click the opposite and keep alternating until you negative and then reset and do alternative side again.","16:26:59"
"661e321e977c771f45e5ef58","66a52f6c1eb3824340fcaebc","TEACH_RL_TEACHER_NoReversal_Pa","The study is a point and click game, you would have the option to choose one out of two symbols displayed on the screen. Each symbol has a probability of producing an outcome when clicked, which can be positive or negative. Each symbol are different.  The best way to go with the study is to follow your got.","16:27:26"
"56a90c96119265000c6e134d","56a90c96119265000c6e134d","TEACH_RL_TEACHER_NoReversal_Pa","I found that it was quite hard to understand what was what on certain things, i found that the green like tower always gave me 10 points and that is a dead cert to click on, and i found that the shapes that were all together ie no gaps between them were better scorers, i didnt notice that some of the colours were better scorers than others, but i found that some of the shapes were bad, ie gave -10 points which wasnt very useful, but i was unable to decipher which ones were the bad scorers, i am so sorry about this and could not help with this strategy, so sorry, but if you want high scorers, go on the green tall block because they always give you plus 10 points  Good luck, my score wasnt fantastic so i am so sorry i could not help you any more","16:28:05"
"6317702e0ad1c88077e18500","6317702e0ad1c88077e18500","TEACH_RL_TEACHER_NoReversal_Pa","When you see pale green on left and pale blue on right click on pale blue to give 10p. Other choices do not appear to make any difference. The choice of -10p does not seem to mtter whcih colour you click on. All your other choices appear to be randome and are +/1 or -1p
","16:28:08"
"63ff73ed36feccbe522ca754","63ff73ed36feccbe522ca754","TEACH_RL_TEACHER_NoReversal_Pa","Each symbol has a probability of producing an outcome when clicked. Outcomes can be positive and negative , not all symbols are alike. The values are  -1 ,0, 1p. 10p. -10p etc... once you begin to click on symbols you will quickly figure out that one of them is 10p. Generally once this 10p symbol is found click on it as soon as you see it, it does not always win you 10p but the majority of the time it does. As this is the highest value this is probably your best chance to win a higher amount. There does not seem to be a particular strategy to finding out values of symbols . So identify the 10p symbol and click when you see it.","16:28:38"
"5f4538b6ffe9f50c3cbe3ae1","5f4538b6ffe9f50c3cbe3ae1","TEACH_RL_TEACHER_NoReversal_Pa","Honestly could not identify any patterns, alternating left and right does nothing, but the values of the patterns do remain consistent. It will most likely be better to do set amounts of left and right, so like 3 lefts and 2 rights, something like that","16:29:15"
"5ca62a239ffcce0001036b6b","5ca62a239ffcce0001036b6b","TEACH_RL_TEACHER_NoReversal_Pa","In my test, I was given four pairs of symbols. The decisions I made resulted in being awarded or deducted 10p or 1p, but sometimes the result will be 0p. If a result is +/- 10p, the other symbol will represent 0p. This was true for 2 sets of pairs. For example, one pair was cream and gold. For this pair, choosing gold always either earned 10p or 0p. Choosing cream always won 0p. Another pair were dark purple and green. Both colours lost -10p, but green resulted in +/-0p most frequently. In other pairs, the result will be +/-1p or +/-0p. This set was lilac and dark green. I couldn't work out why each colour provided the result. I think this is a game of mainly chance, without much strategy.","16:29:25"
"5cf6ee10d5478e0001da72bd","5cf6ee10d5478e0001da72bd","TEACH_RL_TEACHER_NoReversal_Pa","I am sorry but i could not discern any pattern at all with choosing the shapes with the higher or just positive amounts.  I tried to see if there were consistencies in shapes but there were not.  I also listed the amounts as i clicked to see if there was any pattern there but again nothing stood out, it just seemed very random.  The only one thing that seemed to work was if i picked a shape that was a minus amount, the same side was then a positive amount on the next selection.  
Sorry other than that i couldn't find any pattern or way of detecting which would be a positive amount!","16:30:15"
"667a7c5270a73c05d04d4298","667a7c5270a73c05d04d4298","TEACH_RL_TEACHER_NoReversal_Pa","You will be shown 2 pairs of symbols per round, in each round you must select one symbol. You will then be shown the score for that symbol but not the symbol you selected. Thew purpose of the task is to gather as many points as possible, some symbols will loose points, some symbols will be 0 points and some symbols will be plus points.

The symbol pairs will never change but the sides they appear will eg symbol A will always be with symbol B but A will sometimes be to the right of B and sometimes to the left. This is important because the points value of the symbols changes depending on the left/right position.

Please note that the symbol values will change as the game progresses. Take notes of the symbol values in their positions in a spreadsheet as you play to help you make the best decisions. Have one section for the symbol values as they appear for both the left and the right positions, leave plenty of space to record the value changes as the rounds progress.","16:30:22"
"5c0822f550d77a000164d7ce","5c0822f550d77a000164d7ce","TEACH_RL_TEACHER_NoReversal_Pa","So to obtain the most points you will need to be strategic in your approach. I started by always choosing the LEFT symbol and memorising the HIGH value (+10) and LOW value (-10) symbols. I proceeded this way until I spotted a HIGH value symbol appear on either side and made sure to always choose that symbol if it appeared. Likewise, I avoided the LOW value symbol when that appeared, choosing whatever alternative was available. Good luck!","16:31:50"
"5ae59bec7edeb000014a828c","5ae59bec7edeb000014a828c","TEACH_RL_TEACHER_NoReversal_Pa","The are 4 sets of two pairs of symbols in this game. You are required to click on one, which will either give you a negative value (-), 0p or a positive value. There are quite a few rounds to the game. When clicking on a symbol the game will show you the value for the symbol you clicked, but not for the other symbol. This will just show as a ?

I would spend at least 4 rounds recording what each symbol pays out. In my name I opened up a simple notepad and made a name for each symbol based on what they looked like. Example:

Purple Floating Magnet  - Green Butterfly 

After each selection I recorded the results from the selections.

Purple Floating Magnet (10p,10p,10p,10p,10p,10) - Green Butterfly (0,0)

As you can see the the purple floating magnet paid out 10p most of the time so I kept selecting that one. 

There are some symbols in the pay that will consistently pay out a positive value and others that will consistently pay out a negative value or consistently pay out nothing.

Purple Space Raider (1p,0p,0) - U (0p,0p,0)

In these cases I randomly selected one of the symbols. 

There are also symbols pairs that will result in a negative payment, with these it's a case of selecting the one that you think will provide the least amount of negative value, which will take away from your overall points. 

For example:

Brown Gate (-10p,0-10p,0) - Upside Down Orange Menorah (-10,0p,10p)

I believe using this method will give you the best chance of selecting the symbols that will provide the highest output. 

Good luck!","16:33:40"
"63d7abc6aa9f10a4fc6a5e10","63d7abc6aa9f10a4fc6a5e10","TEACH_RL_TEACHER_NoReversal_Pa","I would recommend writing down which each shape is worth. i tried a few strategies initally including choosing the shape with the least amount of edges or just choosing the left hand side option. I realised that they continue to show the same images over and over again and occasionally swap sides e.g. a square on the left hand side and a circle on the right, this may be put in reverse so the square is on the right hand side. This gives you a chance to learn which each shape is worth. I also found that the left hand side option seemed to have less impact or didnt lose as many points. Due to the repetitive nature you will become familiar with the shapes and understand what they are each worth","16:33:46"
"6384f755b4cc19e1153f51bb","6384f755b4cc19e1153f51bb","TEACH_RL_TEACHER_NoReversal_Pa","Select any two symbols. The points revealed on each symbol will be converted to money, with each point worth 1.22 pence. Ensure you learn how much each symbol generates in the initial trials to understand which symbol yields the most points.

The more points you earn the more overall bonus you get ","16:34:13"
"66a3e4fc0b187bb120030403","66a3e4fc0b187bb120030403","TEACH_RL_TEACHER_NoReversal_Pa","There is no particular pattern to gaining more points but here is a strategy which I developed from playing:

After selecting about four or five symbols on the right you ca select about one  or two on the left then move back to the right and repeat the same action. 
Also its possible that brightly coloured symbols tend to carry more points than dark coloured symbols. 
","16:35:03"
"64fb1c70c9719e368a47142d","64fb1c70c9719e368a47142d","TEACH_RL_TEACHER_NoReversal_Pa","The task is to select one of two icons using the mouse (point and click). You will receive the number of points associated with the icon you select. You will see how many points you receive but will not see how many points the other icon was worth. Some icons are worth negative points. 
The icon that will give you the most points in a pair appears to stay the same, so trial and error should enable you to discover which icon in a given pair will be associated with the most points. Icons are presented in the same pairs (as far as I can ascertain) although they may be shown on different sides of the screen, so when you know how many points an icon is associated with when it appears, this should be the same each time it appears in the same place.  Icon values range through -10p, -1p, 0p, 1p and 10p. Good luck!  ","16:35:35"
"667eb020a3f04ab26214dcd4","667eb020a3f04ab26214dcd4","TEACH_RL_TEACHER_NoReversal_Pa","First thing's first - try to find the symbol that awards you 10p - this will give you the most points. Once you've found that, always click this.

It will, on occasion, drop to 0p, but then it will jump back to 10p again. 

Otherwise try to minimize losses by, where possible, avoiding those that make you lose points (i.e. -10p or -1p). 

Don't panic if the score suddenly changes, it's a one-off. Stick to the strategy and you'll end up with a positive result in the end.

You might be forced into a situation where you cannot avoid losing points, but that's OK, just trust the process.

There is no apparent link between colour, squares, spacing, etc, so don't go looking for this. Also don't fret if you aren't doing well. The side on which the symbol is placed also seemed to make no difference. 

Don't click randomly or quickly as this will just result in a poor performance. 

If you spot a pattern then stick with it! There may be something different in your game. 

Good luck!","16:36:59"
"668998b3b3549e7f65611fde","668998b3b3549e7f65611fde","TEACH_RL_TEACHER_NoReversal_Pa","One player secretly picks a number. Others take turns selecting symbols. Use answers to eliminate possibilities. The first to correctly guess the number wins. Optional: Limit questions per turn, set a time limit, adjust number range, and play multiple rounds","16:37:23"
"665a086659c5d96abbd29687","665a086659c5d96abbd29687","TEACH_RL_TEACHER_NoReversal_Pa","its super random, don't click on the black or purple tiles as they are minus numbers. its a game based on luck, click the one with the least amount of blocks. the horizontal ones also don't amount to any value. 
there is no rhyme or reason to the way to make money","16:38:18"
"666f1aec64844fbd48cd89b8","666f1aec64844fbd48cd89b8","TEACH_RL_TEACHER_NoReversal_Pa","Symbols can have three types of values: negative points, positive points or no points. Now don't disregard no points as they are obviously still a better option than negative points. Just because a symbol gives points, it does not mean that it will give points again. It depends on the scenario, such as the position of the symbol (left or right) or what it comes after. So do not just go with a symbol because it gave you points the last time, pay attention and look at the details I have mentioned previously. At first you may lose points just trying to see what symbols give what points.","16:38:34"
"60e8d3cf363fb4f52b9ba8ae","60e8d3cf363fb4f52b9ba8ae","TEACH_RL_TEACHER_NoReversal_Pa","Welcome to this game. I know you will have no instructions. Only the notes I leave. Well, that is what I have been lead to believe. Is this true? Is it the way it will really happen? You are able to get a bonus for us.
I really did not have any strategy at all. Click through the pattern. As you do so, see if you can recognise a pattern. I finished with -19.
I did think the more space inside the shape, the higher the points. See how you get on.
My advice would be click what you like. Have fun. Take the cash!
Best of luck","16:39:58"
"5c81582c4c1a61000155584f","5c81582c4c1a61000155584f","TEACH_RL_TEACHER_NoReversal_Pa","where possible go for the green coloured characters, the more green in colour the better. try and avoid anything that looks like a smiling face, especially if it is black in colour. also try to avoid anything that has the shape of a tripod. if you have the choice between two green coloured objects, go for the deeper green.","16:41:40"
"60f69c70227ff30c0cf55e07","60f69c70227ff30c0cf55e07","TEACH_RL_TEACHER_NoReversal_Pa","Hello,

Each symbol has a probability of producing an outcome when clicked. Outcomes are positive or negative.

Not all symbols are alike, some will be overall better than others at winning point. some symbols bring great loss about 10p so be careful and focused. Some symbols repeat them selves so you can know what points they carry","16:42:34"
"63e68535d78fc9bb61c3c6b4","63e68535d78fc9bb61c3c6b4","TEACH_RL_TEACHER_NoReversal_Pa","from my experience, the purple icon that looks like stairs run down each side of it will lose you 10 points MOST of the time so better to play safe and always chose the other option. on top of that the golden icon thats shaped like an alien or something will MOSTLY gain you 10 points to again better to play safe and pick this. all the other icons will gain/lose you 1 point at a time or result in 0 so just focus on those 2 ","16:44:41"
"66971a9cabd2bff3e5f60595","66971a9cabd2bff3e5f60595","TEACH_RL_TEACHER_NoReversal_Pa","Concentrate on selecting symbols with higher chances of success if you want to maximize your points. Keep track of the symbols that consistently produce superior outcomes. Observe trends and steer clear of symbols that commonly result in losses. Make thoughtful, methodical, and consistent decisions.







","16:45:35"
"66847b656f2efdb7ca086085","66847b656f2efdb7ca086085","TEACH_RL_TEACHER_NoReversal_Pa","Give priority to symbols that have a better likelihood of success if you want to score highly. Pay attention to the frequency of points vs losses that each symbol produces. Steer clear of symbols that often have bad effects. Finding the most lucrative symbols will be made easier with persistence and observation.







","16:47:17"
"66a165cedd78c88e22eafb9c","66a165cedd78c88e22eafb9c","TEACH_RL_TEACHER_NoReversal_Pa","First of all, symbols comes in different forms and you will have to pay much attention to every set that pops up. The set repeats itself from time to time but gives different results. You might be lucky to get the same results twice from choosing the same symbol twice. Remember there are negative results and positive results and zeros as well. the more you get the positive results the higher the earnings and the more negative results gives you a lower earning. You might have to capture the symbols in your mind to make it easy to identify them on other appearances. Try to get more of 10s and 1s than that of the -10s and -1s. This will help you achieve more earnings and will make you enjoy the game so well. In making your choices, don't be in a rush to choose. Be calm in making selection of any symbol. You can equally be calculating your earnings to help you know weather you are winning or losing. An example is winning to 10s and another one -10. This means you are left with 10 so you would have start paying close attention to the next game and be smart in your next selection. Symbols might get you a bit confused from the start but with being attentive you will get to know them off-head. This is simple and easy to make your earnings go higher. Once again, you pay attention to the symbols being paired, check your winning and losing points and make sure you are calculating as well. Take your time in making your selections and will be a winner at the end of it all. GOOD LUCK.","16:56:48"
"5d3e38942c7ff0000126781d","5d3e38942c7ff0000126781d","TEACH_RL_TEACHER_NoReversal_Pa","The goal of this game is to select symbols which will maximize your total rewards. Some symbols will give you positive points, others will give you negative points, while some will give you zero points. Each symbol has a range of points they can give you statistically, so a symbol might give you 10 points say 75% of the time, but 0 points 10% of the time and -5 points 15% of the time. However, since you can't see the points that clicking on the other symbol gives you, it makes figuring out the ranges for each symbol much more tricky. Since you have a lot of chances, my suggested strategy is for the beginning of the game, mess around with clicking on all different symbols at least a few times each to get a sense of what the statistical ranges of what the symbols give you should be. Once you have a good sense, formulate a strategy where you choose the symbols that you expect to give you the biggest payout. There are definitely moments where you have to choose between two symbols that will give you negative payouts both, or ones where symbols will both give you around 0 to -1 points, so it's important to identify which symbols give you want in order to maximize your payout in the long run. ","17:09:30"
"6692e6d4b97500a3b6f6efec","6692e6d4b97500a3b6f6efec","TEACH_RL_TEACHER_NoReversal_Pa","You will pick from 2 different objects in the study. One will give you points the other will not. It is totally random on if you score points or not, as there is no strategy involved. Some may also deduct points from your score so be mindful. Good luck in your study.","17:17:05"
"5eac351c63858608351866b4","5eac351c63858608351866b4","TEACH_RL_TEACHER_NoReversal_Pa","you will see two differing pairs of coloured shapes. Each coloured shape has a different value which will not be visible to you as the player. 

you will only be able to see a shape's value by selecting it and thus revealing that shapes value. The value of each shape will not change throughout the game but some shapes values will be more positive, whilst some other shapes will have a negative value e.g. -1, -8 etc

Your aim is to uncover and select the shapes to create the highest possible total value. 

One strategy to help would be to select each differing shape from one side of the screen (e.g. the left hand side shape) and make a mental note of the highest valued shape. Go through the collection of shapes and then begin to select the shape with the highest value  ","17:19:53"
"6658c8119af9537eefdfbde5","6658c8119af9537eefdfbde5","TEACH_RL_TEACHER_NoReversal_Pa","Ok so, I am another player who has just completed this task/game and now has to write out instructions for the next player (you!).. Sorry in advance if these instructions are crap.

In this task you have to pick between two different symbols by clicking on the one you want with your mouse. 
The symbols you choose will either: give rewards, minus rewards from you, or do nothing. 
You will see the outcome of your choice displayed below the symbol you choose when you click on it. You will only see the outcome of the symbol you chose - you will NOT see what the other symbol would have given you.

The original instructions I received before taking the task suggested that there would be some sort of identifiable strategy to this game and that I should pay attention to any patterns I noticed, but unfortunately, I didn't notice any particular patterns or identify a strategy! 
It came across as totally random to me:

My symbols were displayed in pairs and always appeared on screen in the SAME pairs, but sometimes the symbols had changed sides/swapped sides. The outcomes of choosing the same symbols changed and varied - no one symbol ALWAYS gave the same outcome, no matter which side it was on. 
I had one symbol in particular that paid out rather well most of the time - many times it would give me +10p, and sometimes it gave me +0p, but rarely did it give me minus points - so I just chose that one every time I saw it. 
There were a couple of other symbols like this that I identified, but they never gave the same outcome 100% of the time.

So my simple advice to you is to try and identify the symbols that MOST OFTEN give you plus points or zero points, and avoid any symbols that most often give you NEGATIVE points!

Good luck!","17:34:42"
"5e54182318e10a414234535d","5e54182318e10a414234535d","TEACH_RL_TEACHER_NoReversal_Pa","Click of each symbol at least once to figure how what they are worth. Try to find out which symbol is consistently 10p and choose that whenever it comes up (for the first half anyway, and then it might change).  One symbol or colour might be consistently -10 and should be avoided.  After a while the symbols and their worth seem to change so if a previously  good one is now in the minus, try clicking the others instead.  I'm no expert but hopefully you'll learn better than me!","14:13:24"
